tweets_record.userid,tweets_record.lang,tweets_record.friendscount,tweets_record.location,tweets_record.followerscount,tweets_record.deviceused,tweets_record.retweetcount,tweets_record.issensitive,tweets_record.isretweet,tweets_record.isretweeted,tweets_record.postdate,tweets_record.text
37410612,en,825,"West Side, Chicago",430,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:53 CDT 2020,RT @GoyardGriff: All my Black football recruits..please stop giving these areas your talent.
1263170551863861249,ja,8,null,20,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:52 CDT 2020,"売れた✨
利益¥1045^_^
バイトしてた方が収入多いですが、一度革靴で頑張ると決めたのでコツコツ頑張ります☺️

今月利益
¥10252 https://t.co/gR1NrzbNS2"
1066843339415318528,en,299,"Pennsylvania, USA",136,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:53 CDT 2020,RT @lilchicaliz: and it feels insane that yall wanna live ur whole life in fear bc 0.26% of the population dies from it. go the fuck outsid…
104626211,en,2153,"Greater Manchester, England",3809,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:53 CDT 2020,RT @TORYHULK_UK: @wudhuslad @Manville54 HULK NOT THINK TERRORIST. BUT. HULK THINK MORE DANGEROUS. HULK THINK @SADIQKHAN NOT CARE FOR BRITAI…
1208944782971736064,ar,131,المملكة العربية السعودية,7,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:53 CDT 2020,"@Ia_5444 @Amoooon123455 @T24681984 @yasa77777 واضح انك جاهل ، اولا الدوله مانعه ان تصوير مثل هذا الاشياء ""ارفف فاضيه"" لانها من اثارة الراي وذب الذعر "" تقدر تخاطب الدوله وتقول ان ليش رف الخبر ماينفع نصوره يا دوله ؟ الشي الثاني من يتعرض للاهل ماهو الا احمق وغير متربي وقد افلس وافضل طريق للاحمق هو التعرض للاهل"
3601468467,en,206,Deutschland,667,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:52 CDT 2020,I would be daily depressed and sad without them ❤️ https://t.co/b41UgOhSQv
2923723972,pt,351,"Penha, Rio de Janeiro",353,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,Falei que ia dar Real porra
175354181,ja,208,Japan,499,Tweetlogix,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,この結果は喜ばしいとは思えないくらいには贅沢な思考になっている自分に驚く
966134781787459585,es,1411,Argentina Bs As S.A de Padua,1466,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"Vayan pensando que hacer con los que caminan a Lujan...
Guardar Twitt"
1178770259274354698,es,3215,null,2383,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @elcoya1977: Saben cuántos casos de Coronavirus tuvo ayer Uruguay??

CERO!!!!

Saben cómo lo lograron??

Porque jamás tuvieron Peronismo…"
1244471293933649926,cy,157,null,9,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@PlaysRani GIANTUNICORNWOLF
1225410245226352641,pt,209,"Rio de Janeiro, Brasil",545,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"Custa R$0,00 agir na transparência."
1249038977698426881,in,305,prev : yeoru,192,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@yeorheekm BANGOONNNN SADAR Kak
1266429063247171584,en,20,burbank ca,6,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @ET_Exists: Can Jupiter get 100 Likes?

PLLLEEEAAASSSEEE!!! 👍👍😁😁

More RTs = More Likes! 👍👍😁😁

100 Likes = Next Cool Space Object!

Imag…"
1042821532387561472,ar,434,TAEKOOK♀ ,3369,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@bigdrrama احذفي
1214863669269553152,es,89,null,43,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@gooluv97 Ajajaj gadaj
1244385603346718728,ar,598,null,213,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @Ali_Almalki999: اتمنى من الجميع أقوى رتويت للتغريدات حتى يعود الحساب لوضعه الطبيعي ، حيث يتلقى هجوم يومي من حشرات داخلية وخارجية تدعي ا…
882965363771805701,tr,558,"Mersin, Türkiye",543,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,Faruk hocaya bak yargı dağıtmış
1195237948024852485,en,1152,she/her | 14,1297,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,What if takeda sensei is little giant? haha unless....?
492907078,tr,1112,null,563,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@KramponSport Recep Ivedik mi?
840193438180089856,en,81,"Toronto, Ontario",92,Twitter for iPhone,0,True,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @FckItUpAce: If you don’t see a problem you smoke crack for breakfast https://t.co/HmhK6TPE1M
4089698297,es,235,Nowhere,289,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @SorayaNarez: -Pero cuál dices? El de la coleta??? 
- NOOO TÍA! El que está al lado https://t.co/R68eKiTbk7"
979259749,en,442,Hell 😈,332,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @TaliaferroMeatz: Don't you just love when they go quiet when you pull a gun on them 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 I thought we was using weapons…
966013063106199554,en,1110,"Phoenix, AZ",1498,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @badgirlldes: I hate liking somebody fr, I be trippin🤣"
1257549965192122370,ja,163,null,39,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@MasterK72037558 太陽光発電良いと思います☀️
1052888016598040576,pt,52,"Linhares, Brasil",36,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"Eu esperei essa live por duas semanas!!!!
Aooooow #LiveDasPatroas"
1209710365115920384,en,476,null,438,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @chartdataNM: .@NICKIMINAJ’s TROLLZ have received a LIGHT & DARK RED update.  We must NOT stop buying, it’s crucial to getting that #1.…"
1197537215309647872,pt,655,Meu Brasil,114,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @rbto10: Abrindo pote / Fechando a porta do carro https://t.co/FU2n1ikbtU
1124020154571132928,tr,55,null,66,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"@yazparov Yarın işimiz var, haftasonu yapın bu flood...Bu flood, çok sel götürür,sele kapılıp giden çook olurr..😋🤩😃"
1091636325562888192,es,1133,🇻🇪,383,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @CRRV61: Voy entendiendo la detención de Álex Saab.
El hombre se mueve por el mundo buscando traer alimentos importados al país .. el im…"
1090141756727934976,en,58,"Iowa, USA",41,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@rickygervais It just doesn't get old.  Makes me laugh EVERY single time!
533225272,en,1150,null,570,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @ewarren: Remember: Steve Mnuchin is refusing to disclose which companies received more than $500 billion in taxpayer funds. Americans d…
1200965920253853696,en,467,null,9,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @babyboyyisaiah: So major news....
My mom finally came up to me and opened up. She told me she finally accepts me for who I am. She reas…"
877927345,en,300,null,399,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @theebertab: A short story 🤎 https://t.co/s9pB7LJVp6
1222429994653118465,en,96,null,6,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @GridGamingIO: I’ll give $200 to a random user who retweets this within the next 24 hours. 

Winner must be following @GridGamingIO (the…"
1181839989589659653,en,1006,"Sindh, Pakistan",1061,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@drmeshii Agreed 🥀
984700530189479936,en,1329,i love you more than love,1327,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @TAEVERSACES: bold of you to assume that Kim Taehyung is real. https://t.co/sqoTKmjXho
1033435873344274432,es,495,null,351,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@ROMOBRAND Por eso a ti quien chingados de cree lol
755336874554634240,ja,1898,null,283,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @ataro11802: 兵庫県立美術館の階段はお好きな人にはたまらないと思います https://t.co/v5IZEDtOzr
65047791,en,411,Columbus OH,165,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @TheBishF1: #OnThisDay in ’65 Jim Clark won the #BelgianGP, at the old Spa, in heavy rain, in this beautiful Lotus 33. With 6 laps to go…"
875158020388343808,und,178,"Inglewood, CA",194,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,Immmmm-
969705276,es,429,null,479,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"@Matafocs @AngelBdpz Nono, una vez sometido a alta temp. Ya queda asi y se abomba el baño niquelado y se despega del casquete interior. Para cambiar vaya."
95431448,en,1206,"Boston, MA",777310,SocialFlow,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"Report: 40,000 cruise ship workers still trapped at sea https://t.co/HillVdpGFk"
1150471073345003523,en,82,null,311,Twitter for iPhone,0,True,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @brfootball: Link-up ✨ https://t.co/P7tDk5OF5h
1270863450479214592,en,44,null,21,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @_IndianMuslims: Payal Rohatgi’s outburst against Safoora Zargar typifies obsession with Muslim sexuality

Right wing's discourse is Mus…"
868453342971916289,es,78,null,152,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,"RT @UNIR_Ecuador: 🚨¡ATENCIÓN!🚨 Cumpliendo las medidas de bioseguridad, aperturamos nuestras Oficinas de Atención y Servicio al Estudiante e…"
840623059493036032,en,3604,null,1033,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @Magga_DN: Did anyone watch Dateline tonight? OMG we don't even know a tiny bit of how badly the global pandemic was mishandled by tRump…
2439770623,en,79,null,6,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @THump: Best streamer on twitch :)
1259281633498234880,en,503,Exit door of matrix ,367,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,"@GretaGirlDTW @dbongino Real history ,is we were created to dig gold as slaves for annunaki(Sumerian,lie,look at the pics of em , aliens with 4 legs with tiny humans in there robes) and some other aliens ,just saying )
#QAnon find out more"
766881241,pt,851,null,904,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:34 CDT 2020,RT @digaicarai: fiquei tao realizado nessa cena que so de pensar fico feliz
1715678262,en,3840,Lancashire,3945,Twitter for iPad,0,False,False,False,Sun Jun 14 15:14:34 CDT 2020,@BrendaJBear1 @TravelMonk2 @babymonk13 @Deadlysecret007 @MunroBear @Mushroom251 @MillieOTLFP @Pixie_Tooth Ooh how cool Brenda #furrytails pleas feel free to shares with us all at FURRYTAILS
1222890822896476161,ja,85,東京 ,58,Twitter for iPhone,0,True,False,False,Sun Jun 14 15:14:33 CDT 2020,ランクマ頑張ってレジェ行った https://t.co/WRJIIndkVn
1267227200362774529,ar,0,null,0,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:33 CDT 2020,"كوبونات خصم جديدة 🤩

انسخ الكود 📄

🌟 سنتربوينت CA36
⭐ كود موقع نسناس BG2
🌟 باث اند بودي ACK
⭐ نمشي DD93
🌟 فوغا فوقا كلوسيت KR8
⭐ كوبون ايوا OK15
🌟 جولي شيك SA18
⭐ اناس اوناس NN25
🌟 اجمل OK15
⭐ ستايلي A6
🌟 مذركير OK22

YarZo https://t.co/7P5Pk2W1Jf"
1430976060,ar,179,المملكة العربية السعودية,1238,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:33 CDT 2020,@BlueG_1 كيف اقدر احط مليون لايك؟ قوقل م ساعدني https://t.co/fU8jMonIWF
744733372698730496,ar,39,null,36,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@niiw__ شريان رئيسي يغذي جسم الإنسان بالدم النقي الخارج من القلب❤️
1186815944494112770,es,45,null,2,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,Queremos liveeee #QueremosLiveRBR
1566826927,pt,105,ES,104,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @dinahcomenta: meninas eh assim que se faz com assediador https://t.co/TyoAyylbH1
1259067089643376646,ja,93,null,4,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @R53Ga: ホシ君はファンを見る時、世界で1番美しくて愛おしい目でいつも見てくれるんだ。あなたの方がずっと輝いてるのに…それすらもSEVENTEENとCARATのお陰と…大切なCARATと共にした大事な時間を一生忘れず大切にするとステージの上で幸せそうに言うホシ君が最…
1243017051645632513,pt,453,null,514,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,tem alguem na minha rua ouvindo mmith??? da pra ouvir baixinho de longe
1264090315314651136,nl,64,"Kırıkkale, Türkiye",62,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@gizyy1 Vallaahaaa
4498619236,es,76,null,124,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @BelenDeenise: difundan es mi papá... (3487682810) https://t.co/3m0k6af0Jw
906244314170368003,en,25,null,9,dumbappdummy,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,Look Jeff I gotta get some customers on this man you doing you want to you a special warranty garunteed its your decision
1231680563033059328,ar,99,null,48,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @mossabry: نجيب ساويرس نسى نفسه و بيهاجم ألرئيس الراحل جمال عبد الناصر 
جمال عبد الناصر توفى وترك  قناه السويس ملكيه خالصه لمصر وبنى الس…"
1256344060668915714,pt,61,null,45,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@Maraisa Se bem me lembro MESMO Kkkkkkk #PATROAS
2884109926,es,34,"Quito, Ecuador",23,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @IGecuador: #SANGAY - INFORME DIARIO -  No. 2020-166
DOMINGO, 14 JUNIO 2020
Resumen del informe diario:
Nivel de actividad:
Superficial:…"
930507636965101568,tr,119,"Mimar Sinan, Silivri",15,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @mansuryavas06: Sayın Başak Demirtaş'a kadın kimliği üzerinden yapılan çirkin ve ahlak dışı paylaşımı kınıyorum.

Kadına yönelik şiddet…"
868061225061564416,und,276,"บางเขน, กรุงเทพมหานคร",17,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @sunandmxxxn: https://t.co/DFxlATwGtz
1040142992449781760,en,859,null,767,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @GiannoCaldwell: Black lives don't matter to Democrats, Black votes matter to Democrats."
769328138161618944,es,174,null,147,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@mindofjavi la mejor respuesta q podria tener este tweet
1270350803769966598,ar,61,null,20,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @m_othman1996: لو أنت فاكر إني ممكن أخاف أو توقف حبي للأهلي يبقي بتحلم إلا في آخر يوم في عمري 
#جمهور_الاهلى_بيدعم_الاهلاويه"
1068835362120900608,es,131,"Peñaflor, Chile",48,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @t100dynamicx: yyyyyy CERRAMOS LAS NOMINACIONES‼️‼️ 

A partir de ahora no contarán los mensajes que nos envíen.

Cuando terminemos de c…"
1248291908713156608,ar,250,null,1724,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@bin_zaid33 الله يسعدك بكل حياتك
866500849715089409,es,93,"Alajuela, Costa Rica",97,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@Pontifex_es AMÉN
751521111272292352,und,7888,"𓍯 : ﹫ 𝗆𝗂𝗄𝖺𝖾𝗅𝖺
𝗵𝗶𝘀 𝗅𝗈𝗏𝖾𝖻𝗈𝗍.",10456,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@pipocornia 🥰🥰🥰🥰
1103115628272123905,es,70,"Barinas, Venezuela",188,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @Luisaat69: Me dice que me quiere, pero tiene novio"
1270412661294092291,fr,245,null,146,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@Amireeuu Par contre quand je t’ai dis envoie le tiens j’étais sérieuse.. 🙂
2882455374,en,335,null,74,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@AmbJohnBolton What a coward! Would never buy your book.
582049036,und,12425,Brasil,23419,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@Leandro90372059 Tmj! 👏
160283526,en,501,"Houston, TX",1108,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @TNHTalk: I wish all these people coming to B Simone’s defense had done the same for Nicki Minaj years ago.... The internet is mad funny
959450888988450816,tr,104,null,93,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @ElifYiit7: bu güzel ikiliyi ve performanslarını izlemeyi özledik iyi ki partner olmuşsunuz canlarım

StarlarStarda EnginNeslihan"
46883170,en,2094,null,1365,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@yessen_b @StanCollymore @pritipatel @metpoliceuk Oh my mistake it's ok to spit on men....
2370583403,it,283,null,73,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @fabrizia_vajana: @camillasgambato @pdnetwork Onorevole,proprio perché la scuola è un diritto forse avreste dovuto pensare alla continui…"
814992647983079425,tr,240,"Suisse, France",234,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@valbonaaaa esn.ali
1194039644930879488,pt,198,caxias city,204,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,Queria desabafar meus problemas com alguém
202112038,ja,841,bangkok,216,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @BABYJISUNG_TH: 200614 Fansign Video Call Event

สีผมน้องจีซอง🥺❤️

(cr.你快别吃了叭)
#NCTDREAM #JISUNG #지성 https://t.co/1LbXNyPDLn"
1254524793983991809,pt,103,null,15,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @YourrHomeBoyy: Na primária quando te iam buscar a sala a meio da aula para ires a uma consulta
1170993967745441792,en,827,null,668,Twitter for Android,0,True,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @TheAlexFarina: “Imma hit Kanye up about new body”
Nicki:
 https://t.co/AmvKWlBbXj"
1023517259837394949,en,105,null,147,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @PopCrave: .@Nickelodeon reveals that SpongeBob SquarePants is part of the LGBTQ+ community in celebration of #Pride month. https://t.co…
22084197,en,1518,"Hereford, UK",507,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@msm_has @phoebe__x @GemGems_D @FlorenceMaveri1 @hammo10 @vinod_d007 @BorisJohnson You sure are. It’s not your choice to make.
3742450875,lt,12,"Berlin, Deutschland",24,IFTTT,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,Miiiiiiiiiiiiiiiiiiiiiiau
919589740931899398,fr,226,null,297,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @BestOfNinho: Un autre featuring à ne pas oublier https://t.co/Xu09Y0DuWP
1223798361960173568,en,150,null,25,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,His journey Is Complete now it’s my turn to live up to the name🤟🏾💪🏾✅ https://t.co/q0QKrLi1uB
1010624465754091521,en,912,Portugal,83,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,@Handy_Landy27 Get good https://t.co/tIB3F3wCkQ
1000511529228361729,pt,3568,"Los Angeles, CA",2445,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,"@manugavassi ❤ @PyongLeeTV ❤
Sdds 🤧❤ https://t.co/eGRXVRbMh4"
1088603102054416384,und,271,Watching Stampy,705,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:24 CDT 2020,Hmm https://t.co/G8gu3a1Yu8
1000482588971151360,pt,625,"Vila do Conde, Portugal",395,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @smillyferreira: É tao gostosinho ficar em ligação com qm a gnt gosta
1106627961246105603,pt,154,null,137,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,"Vitão, comedor de perneta"
1035088712684584963,en,1528,in the middle of nowhere,1565,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @ohhitsmekiersty: i hate my own attitude
1174700630004383744,hi,421,null,290,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,"इसको कौन से पुरस्कार पाने की आकाॅक्षा उत्पन्न हो गई प्रभु 
काश ये किसी मस्जिद मे जाकर हनुमान कथा सुनाया होता 🤕"
889297416377298945,en,2892,Gotham ♪☆,2935,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@aine_kevin I'm deleting this whole post  you are insane 😂😂😂😂
1152889446645338112,und,267,"everywhere, anywhere",56,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @gduvivier: https://t.co/nrHLtyfc3W https://t.co/qswywfXiFS
833715542028611584,en,214,bts▪exo▪ block b▪svt▪nct,311,Twitter for Android,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @vminfeed: A CLEAR VERSION OF VMIN’S SOULMATE-RY  https://t.co/ZMywqib0Ow
1188329769684865025,tr,753,null,321,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,@gokhanozoguz Adi pislik 2013 den beri azgın kudurmuşluğunuz REİS ailesi hatta ölmüş annesine en galiz küfürleri eden sizin lağımlık kanalizayon cukurlarına bizler sessizce adalet ve İLAHİ ADALET dedik hayırdır acelen ne bu piç adalet önüne çıksın kimin iti olduğu ortaya çıksın @gokhanozoguz
1315324178,en,281,"British Columbia, Canada",61,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,"RT @delbigtree: Join me right now for breaking news on the man who shut down the global economy, a nation awakening,  and a doctor who has…"
1135846469192355840,en,2312,fifteen / elijah,2303,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:25 CDT 2020,tiny ass
18702069,en,715,"Richmond, BC, Canada",191,Twitter Web App,0,False,True,False,Sun Jun 14 15:15:25 CDT 2020,RT @steveluvender: this Miami weather is something else https://t.co/RQ1yxLR6G7
1257412853818163203,pt,0,null,0,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:51 CDT 2020,"Se não tivesse acontecido a pandemia, onde você estaria agora? https://t.co/N6DPOwF6Hc"
1100315306415681536,ja,251,エウリュディケ荘園,132,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:51 CDT 2020,"@Numaitt FF外から失礼致します。
マリー様の右にいるこの人が曲芸師君では無いでしょうか?目がハートになっている仮面をつけているのかと。 https://t.co/ep9PClCGvB"
1238385366404608001,und,47,null,19,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:51 CDT 2020,@areej5i0 https://t.co/uYM6gOvUlM
797098017908256768,ar,381,هناك,635,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,"RT @AmirMohammed12: الباشا تلميذ على سبيس تون 😎
من طلبات السادة المشاهدين 😂
ادعمونا لمواصلة التخريب.. لسه مشاهد كتير https://t.co/j8MRbYP5hz"
702584692063731713,el,1073,Greece ,1358,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,RT @Lila_Ka_: Πεσμου σε παρακαλώ του λέω γιατί σου αρέσει να μου σπας τα νεύρα καθημερινά? Εσένα γιατί σαρεσει να τρως κάθε μέρα παγωτό μου…
968956874354757634,ar,163,"Doha, Qatar",435,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:52 CDT 2020,@_i5fa9 وانا صادقه محسسيني قايل شي غريب😂
341688336,en,4746,null,3188,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,"RT @HelenTuttle: I foresee a day, in the not-too-distant future, when police patrols will be required to be bi-racial, and only black offic…"
268872441,pt,172,"Pedro Leopoldo, Minas Gerais",527,Twitcom - Comunidades ,0,False,False,False,Sun Jun 14 15:14:52 CDT 2020,pessoas que visitaram meu perfil e grupos que sigo no Twitter https://t.co/q3NKuOvw20
1166416164,pt,273,"Campo Largo, Brasil",201,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:52 CDT 2020,Não resisti e depois de dois dias entrei no insta de novo
486077140,en,418,Nambia,1353,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,RT @KhaledBeydoun: When you seriously want to discuss looting — let’s start with European colonialism
3578517027,ar,740,Abu Dhabi ، Mansoura,2021,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,RT @SayedShimey66: ريتويت يجماعه هنا يمكن نوصل لاهلها 😢 https://t.co/JcefAAd9GQ
1114585972879056896,tr,707,null,631,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,"RT @maluc6363: İnsanın duyduğu acıdan duman çıksa, dünya ebediyen karanlığa gömülürdü. 

              İbn- i Sina https://t.co/VMsuJ0pD68"
1256592205562568705,ja,12,null,0,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:52 CDT 2020,フロムゲーはじめたのもる○ちゃんがきっかけだったかな、前から後輩に勧められてたのもあるけど
118883453,en,381,Chicagoland,1232,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,"RT @electroboyusa: Retweet if you love @BarackObama and the next President of the United States: @JoeBiden 

#ObamaDay #GoJoe #GoJoe2020"
496438048,en,1545,in bed existing ,1666,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,RT @honeychata: it’s all fun and games until spring day starts playing https://t.co/lIp2YJFEz1
394568893,und,124,"London, England",186,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:52 CDT 2020,@JuliaHB1 @thismorning @MarvinHumes @RochelleHumes @AlisonHammond 🤔🤔🤔
1140287940867821568,en,412,"Atlanta, GA",615,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:52 CDT 2020,@newajseyes Yeah idk y the engagement takes that long bmt 😂😂😂
1077645686362030083,pt,518,null,598,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,"RT @vitao: como quiser, pode ficar de 3"
1860081552,tr,4203,"Beyoğlu, İstanbul",4737,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:52 CDT 2020,RT @iamokeymom: instagramda yakın arkadas özelligi alkol paylasan kisiler icin geldi herhalde
